Date,Primary,Industry,Employment,name
1990 Q3,J.IMT,56 Broadcasting (except Internet),17.3,Media&telecom
1990 Q3,J.IMT,57 Internet Publishing and Broadcasting,0,Media&telecom
1990 Q3,J.IMT,58 Telecommunications Services,76.7,Media&telecom
1990 Q3,J.IMT,"59 Internet Service Providers, Web Search Portals and Data Processing Services",8.3,Media&telecom
1990 Q3,J.IMT,60 Library and Other Information Services,8.4,Media&telecom
1990 Q3,K.FIS,62 Finance,223.2,Financial
1990 Q3,K.FIS,63 Insurance and Superannuation Funds,86.4,Financial
1990 Q3,K.FIS,64 Auxiliary Finance and Insurance Services,61.9,Financial
1990 Q3,L.RHRES,66 Rental and Hiring Services (except Real Estate),39,Retal&Realestate
1990 Q3,L.RHRES,67 Property Operators and Real Estate Services,79.2,Retal&Realestate
1990 Q3,M.PSTS,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",342,Professional&Scientific
1990 Q3,M.PSTS,70 Computer System Design and Related Services,23,Professional&Scientific
1990 Q3,N.ASS,72 Administrative Services,90.4,Administrative
1990 Q3,N.ASS,"73 Building Cleaning, Pest Control and Other Support Services",85.5,Administrative
1990 Q3,O.PAS,75 Public Administration,328.4,Public
1990 Q3,O.PAS,76 Defence,23.2,Public
1990 Q3,O.PAS,"77 Public Order, Safety and Regulatory Services",103,Public
1990 Q3,P.EDUTRA,80 Preschool and School Education,375.5,Education
1990 Q3,P.EDUTRA,81 Tertiary Education,136,Education
1990 Q3,P.EDUTRA,"82 Adult, Community and Other Education",33.6,Education
1990 Q3,Q.HCSA,84 Hospitals,264.6,Healthcare
1990 Q3,Q.HCSA,85 Medical and Other Health Care Services,165.9,Healthcare
1990 Q3,Q.HCSA,86 Residential Care Services,132.3,Healthcare
1990 Q3,Q.HCSA,87 Social Assistance Services,104.2,Healthcare
1990 Q3,R.ARS,89 Heritage Activities,87,Arts
1990 Q3,R.ARS,90 Creative and Performing Arts Activities,10.5,Arts
1990 Q3,R.ARS,91 Sports and Recreation Activities,43.6,Arts
1990 Q3,R.ARS,92 Gambling Activities,21.8,Arts
1990 Q3,S.Other,94 Repair and Maintenance,201,Other
1990 Q3,S.Other,95 Personal and Other Services,136.1,Other
1990 Q3,S.Other,96 Private Households Employing Staff and Undifferentiated Goods- and Service- Producing Activities of Households for Own Use,10.7,Other
1990 Q4,A.AFF,01 Agriculture,408.2,Agriculture
1990 Q4,A.AFF,02 Aquaculture,4.7,Agriculture
1990 Q4,A.AFF,03 Forestry and Logging,8.7,Agriculture
1990 Q4,A.AFF,"04 Fishing, Hunting and Trapping",10.1,Agriculture
1990 Q4,A.AFF,"05 Agriculture, Forestry and Fishing Support Services",22,Agriculture
1990 Q4,B.MINING,06 Coal Mining,26.9,Mining
1990 Q4,B.MINING,07 Oil and Gas Extraction,4.9,Mining
1990 Q4,B.MINING,08 Metal Ore Mining,39.6,Mining
1990 Q4,B.MINING,09 Non-Metallic Mineral Mining and Quarrying,7.8,Mining
1990 Q4,B.MINING,10 Exploration and Other Mining Support Services,15.9,Mining
1990 Q4,C.MANU,11Food Product Manufacturing,163.3,Manufacturing
1990 Q4,C.MANU,12Beverage and Tobacco Product Manufacturing,23.7,Manufacturing
1990 Q4,C.MANU,"13Textile, Leather, Clothing and Footwear Manufacturing",110.1,Manufacturing
1990 Q4,C.MANU,14Wood Product Manufacturing,43.6,Manufacturing
1990 Q4,C.MANU,"15Pulp, Paper and Converted Paper Product Manufacturing",31.7,Manufacturing
1990 Q4,C.MANU,16Printing (including the Reproduction of Recorded Media),56.4,Manufacturing
1990 Q4,C.MANU,17Petroleum and Coal Product Manufacturing,8,Manufacturing
1990 Q4,C.MANU,18 Basic Chemical and Chemical Product Manufacturing,42.7,Manufacturing
1990 Q4,C.MANU,19Polymer Product and Rubber Product Manufacturing,46.6,Manufacturing
1990 Q4,C.MANU,20Non-Metallic Mineral Product Manufacturing,52.5,Manufacturing
1990 Q4,C.MANU,21Primary Metal and Metal Product Manufacturing,77.7,Manufacturing
1990 Q4,C.MANU,22Fabricated Metal Product Manufacturing,122.5,Manufacturing
1990 Q4,C.MANU,23Transport Equipment Manufacturing,125.6,Manufacturing
1990 Q4,C.MANU,24Machinery and Equipment Manufacturing,129.5,Manufacturing
1990 Q4,C.MANU,25Furniture and Other Manufacturing,79.6,Manufacturing
1990 Q4,D.EGWWS,26Electricity Supply,65.2,"Electricity,Gas"
1990 Q4,D.EGWWS,27Gas Supply,5.4,"Electricity,Gas"
1990 Q4,D.EGWWS,"28Water Supply, Sewerage and Drainage Services",33.9,"Electricity,Gas"
1990 Q4,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",11.6,"Electricity,Gas"
1990 Q4,E.Const,30 Building Construction,153.1,Construction
1990 Q4,E.Const,31 Heavy and Civil Engineering Construction,53.3,Construction
1990 Q4,E.Const,32 Construction Services,381.2,Construction
1990 Q4,F.Wholesale,"
33 Basic Material Wholesaling",131.9,Wholesale
1990 Q4,F.Wholesale,34 Machinery and Equipment Wholesaling,95.9,Wholesale
1990 Q4,F.Wholesale,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,27.2,Wholesale
1990 Q4,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",64.9,Wholesale
1990 Q4,F.Wholesale,37 Other Goods Wholesaling,102.7,Wholesale
1990 Q4,F.Wholesale,38 Commission-Based Wholesaling,3.8,Wholesale
1990 Q4,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,12.4,Retail Trade
1990 Q4,G.MVMVPR,40 Fuel Retailing,42.1,Retail Trade
1990 Q4,G.MVMVPR,41 Food Retailing,248.8,Retail Trade
1990 Q4,G.MVMVPR,42 Other Store-Based Retailing,488.1,Retail Trade
1990 Q4,G.MVMVPR,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,1.6,Retail Trade
1990 Q4,H.AFS,44 Accommodation,86.3,Accommodation&Food
1990 Q4,H.AFS,45 Food and Beverage Services,361.2,Accommodation&Food
1990 Q4,I.TPW,46 Road Transport,183.3,Transport
1990 Q4,I.TPW,47 Rail Transport,50.3,Transport
1990 Q4,I.TPW,48 Water Transport,6.2,Transport
1990 Q4,I.TPW,49 Air and Space Transport,38.4,Transport
1990 Q4,I.TPW,50 Other Transport,12.3,Transport
1990 Q4,I.TPW,51 Postal and Courier Pick-up and Delivery Services,74.2,Transport
1990 Q4,I.TPW,52 Transport Support Services,42.2,Transport
1990 Q4,I.TPW,53 Warehousing and Storage Services,17.9,Transport
1990 Q4,J.IMT,54 Publishing (except Internet and Music Publishing),47.1,Media&telecom
1990 Q4,J.IMT,55 Motion Picture and Sound Recording Activities,20.6,Media&telecom
1990 Q4,J.IMT,56 Broadcasting (except Internet),16.2,Media&telecom
1990 Q4,J.IMT,57 Internet Publishing and Broadcasting,0,Media&telecom
1990 Q4,J.IMT,58 Telecommunications Services,77.3,Media&telecom
1990 Q4,J.IMT,"59 Internet Service Providers, Web Search Portals and Data Processing Services",8.4,Media&telecom
1990 Q4,J.IMT,60 Library and Other Information Services,8.5,Media&telecom
1990 Q4,K.FIS,62 Finance,208.9,Financial
1990 Q4,K.FIS,63 Insurance and Superannuation Funds,85.2,Financial
1990 Q4,K.FIS,64 Auxiliary Finance and Insurance Services,58.6,Financial
1990 Q4,L.RHRES,66 Rental and Hiring Services (except Real Estate),40.3,Retal&Realestate
1990 Q4,L.RHRES,67 Property Operators and Real Estate Services,76.8,Retal&Realestate
1990 Q4,M.PSTS,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",347.6,Professional&Scientific
1990 Q4,M.PSTS,70 Computer System Design and Related Services,23.3,Professional&Scientific
1990 Q4,N.ASS,72 Administrative Services,88.5,Administrative
1990 Q4,N.ASS,"73 Building Cleaning, Pest Control and Other Support Services",85.9,Administrative
1990 Q4,O.PAS,75 Public Administration,325.8,Public
1990 Q4,O.PAS,76 Defence,24.8,Public
1990 Q4,O.PAS,"77 Public Order, Safety and Regulatory Services",95.8,Public
1990 Q4,P.EDUTRA,80 Preschool and School Education,366,Education
1990 Q4,P.EDUTRA,81 Tertiary Education,136.7,Education
1990 Q4,P.EDUTRA,"82 Adult, Community and Other Education",34.3,Education
1990 Q4,Q.HCSA,84 Hospitals,259.2,Healthcare
1990 Q4,Q.HCSA,85 Medical and Other Health Care Services,170.7,Healthcare
1990 Q4,Q.HCSA,86 Residential Care Services,131.3,Healthcare
1990 Q4,Q.HCSA,87 Social Assistance Services,112.4,Healthcare
1990 Q4,R.ARS,89 Heritage Activities,90.5,Arts
1990 Q4,R.ARS,90 Creative and Performing Arts Activities,9.8,Arts
1990 Q4,R.ARS,91 Sports and Recreation Activities,45.2,Arts
1990 Q4,R.ARS,92 Gambling Activities,23.7,Arts
1990 Q4,S.Other,94 Repair and Maintenance,202.5,Other
1990 Q4,S.Other,95 Personal and Other Services,142,Other
1990 Q4,S.Other,96 Private Households Employing Staff and Undifferentiated Goods- and Service- Producing Activities of Households for Own Use,11.8,Other
1991 Q1,A.AFF,01 Agriculture,378.2,Agriculture
1991 Q1,A.AFF,02 Aquaculture,5.5,Agriculture
1991 Q1,A.AFF,03 Forestry and Logging,7.2,Agriculture
1991 Q1,A.AFF,"04 Fishing, Hunting and Trapping",11.9,Agriculture
1991 Q1,A.AFF,"05 Agriculture, Forestry and Fishing Support Services",24.2,Agriculture
1991 Q1,B.MINING,06 Coal Mining,28.1,Mining
1991 Q1,B.MINING,07 Oil and Gas Extraction,5.8,Mining
1991 Q1,B.MINING,08 Metal Ore Mining,40.5,Mining
1991 Q1,B.MINING,09 Non-Metallic Mineral Mining and Quarrying,7.4,Mining
1991 Q1,B.MINING,10 Exploration and Other Mining Support Services,19.7,Mining
1991 Q1,C.MANU,11Food Product Manufacturing,158.6,Manufacturing
1991 Q1,C.MANU,12Beverage and Tobacco Product Manufacturing,23.1,Manufacturing
1991 Q1,C.MANU,"13Textile, Leather, Clothing and Footwear Manufacturing",100,Manufacturing
1991 Q1,C.MANU,14Wood Product Manufacturing,45.9,Manufacturing
1991 Q1,C.MANU,"15Pulp, Paper and Converted Paper Product Manufacturing",32.3,Manufacturing
1991 Q1,C.MANU,16Printing (including the Reproduction of Recorded Media),59.8,Manufacturing
1991 Q1,C.MANU,17Petroleum and Coal Product Manufacturing,9.9,Manufacturing
1991 Q1,C.MANU,18 Basic Chemical and Chemical Product Manufacturing,39,Manufacturing
1991 Q1,C.MANU,19Polymer Product and Rubber Product Manufacturing,45,Manufacturing
1991 Q1,C.MANU,20Non-Metallic Mineral Product Manufacturing,51.2,Manufacturing
1991 Q1,C.MANU,21Primary Metal and Metal Product Manufacturing,82.5,Manufacturing
1991 Q1,C.MANU,22Fabricated Metal Product Manufacturing,125.7,Manufacturing
1991 Q1,C.MANU,23Transport Equipment Manufacturing,114,Manufacturing
1991 Q1,C.MANU,24Machinery and Equipment Manufacturing,124.4,Manufacturing
1991 Q1,C.MANU,25Furniture and Other Manufacturing,69.2,Manufacturing
1991 Q1,D.EGWWS,26Electricity Supply,64.4,"Electricity,Gas"
1991 Q1,D.EGWWS,27Gas Supply,6.5,"Electricity,Gas"
1991 Q1,D.EGWWS,"28Water Supply, Sewerage and Drainage Services",32,"Electricity,Gas"
1991 Q1,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",11.3,"Electricity,Gas"
1991 Q1,E.Const,30 Building Construction,160,Construction
1991 Q1,E.Const,31 Heavy and Civil Engineering Construction,55.4,Construction
1991 Q1,E.Const,32 Construction Services,357.3,Construction
1991 Q1,F.Wholesale,"
33 Basic Material Wholesaling",133,Wholesale
1991 Q1,F.Wholesale,34 Machinery and Equipment Wholesaling,101.3,Wholesale
1991 Q1,F.Wholesale,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,27.9,Wholesale
1991 Q1,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",72.1,Wholesale
1991 Q1,F.Wholesale,37 Other Goods Wholesaling,99.7,Wholesale
1991 Q1,F.Wholesale,38 Commission-Based Wholesaling,3.6,Wholesale
1991 Q1,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,12.9,Retail Trade
1991 Q1,G.MVMVPR,40 Fuel Retailing,42.3,Retail Trade
1991 Q1,G.MVMVPR,41 Food Retailing,250.4,Retail Trade
1991 Q1,G.MVMVPR,42 Other Store-Based Retailing,464.3,Retail Trade
1991 Q1,G.MVMVPR,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,1.6,Retail Trade
1991 Q1,H.AFS,44 Accommodation,85.4,Accommodation&Food
1991 Q1,H.AFS,45 Food and Beverage Services,363.7,Accommodation&Food
1991 Q1,I.TPW,46 Road Transport,179.8,Transport
1991 Q1,I.TPW,47 Rail Transport,55.3,Transport
1991 Q1,I.TPW,48 Water Transport,8.4,Transport
1991 Q1,I.TPW,49 Air and Space Transport,40.5,Transport
1991 Q1,I.TPW,50 Other Transport,12.4,Transport
1991 Q1,I.TPW,51 Postal and Courier Pick-up and Delivery Services,71.5,Transport
1991 Q1,I.TPW,52 Transport Support Services,44.9,Transport
1991 Q1,I.TPW,53 Warehousing and Storage Services,14.6,Transport
1991 Q1,J.IMT,54 Publishing (except Internet and Music Publishing),50,Media&telecom
1991 Q1,J.IMT,55 Motion Picture and Sound Recording Activities,21,Media&telecom
1991 Q1,J.IMT,56 Broadcasting (except Internet),16.6,Media&telecom
1991 Q1,J.IMT,57 Internet Publishing and Broadcasting,0,Media&telecom
1991 Q1,J.IMT,58 Telecommunications Services,74.2,Media&telecom
1991 Q1,J.IMT,"59 Internet Service Providers, Web Search Portals and Data Processing Services",8.2,Media&telecom
1991 Q1,J.IMT,60 Library and Other Information Services,9,Media&telecom
1991 Q1,K.FIS,62 Finance,215.5,Financial
1991 Q1,K.FIS,63 Insurance and Superannuation Funds,75.4,Financial
1991 Q1,K.FIS,64 Auxiliary Finance and Insurance Services,51.2,Financial
1991 Q1,L.RHRES,66 Rental and Hiring Services (except Real Estate),42.2,Retal&Realestate
1991 Q1,L.RHRES,67 Property Operators and Real Estate Services,75.2,Retal&Realestate
1991 Q1,M.PSTS,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",353,Professional&Scientific
1991 Q1,M.PSTS,70 Computer System Design and Related Services,23.4,Professional&Scientific
1991 Q1,N.ASS,72 Administrative Services,88.8,Administrative
1991 Q1,N.ASS,"73 Building Cleaning, Pest Control and Other Support Services",87.1,Administrative
1991 Q1,O.PAS,75 Public Administration,322.3,Public
1991 Q1,O.PAS,76 Defence,26.2,Public
1991 Q1,O.PAS,"77 Public Order, Safety and Regulatory Services",94,Public
1991 Q1,P.EDUTRA,80 Preschool and School Education,354.9,Education
1991 Q1,P.EDUTRA,81 Tertiary Education,128.5,Education
1991 Q1,P.EDUTRA,"82 Adult, Community and Other Education",33.1,Education
1991 Q1,Q.HCSA,84 Hospitals,259.4,Healthcare
1991 Q1,Q.HCSA,85 Medical and Other Health Care Services,166.9,Healthcare
1991 Q1,Q.HCSA,86 Residential Care Services,129.4,Healthcare
1991 Q1,Q.HCSA,87 Social Assistance Services,101,Healthcare
1991 Q1,R.ARS,89 Heritage Activities,93.4,Arts
1991 Q1,R.ARS,90 Creative and Performing Arts Activities,10,Arts
1991 Q1,R.ARS,91 Sports and Recreation Activities,46.6,Arts
1991 Q1,R.ARS,92 Gambling Activities,24.5,Arts
1991 Q1,S.Other,94 Repair and Maintenance,203.3,Other
1991 Q1,S.Other,95 Personal and Other Services,138.9,Other
1991 Q1,S.Other,96 Private Households Employing Staff and Undifferentiated Goods- and Service- Producing Activities of Households for Own Use,12.7,Other
1991 Q2,A.AFF,01 Agriculture,379.9,Agriculture
1991 Q2,A.AFF,02 Aquaculture,4.9,Agriculture
1991 Q2,A.AFF,03 Forestry and Logging,8.5,Agriculture
1991 Q2,A.AFF,"04 Fishing, Hunting and Trapping",10.8,Agriculture
1991 Q2,A.AFF,"05 Agriculture, Forestry and Fishing Support Services",19.3,Agriculture
1991 Q2,B.MINING,06 Coal Mining,29.7,Mining
1991 Q2,B.MINING,07 Oil and Gas Extraction,5.7,Mining
1991 Q2,B.MINING,08 Metal Ore Mining,32.3,Mining
1991 Q2,B.MINING,09 Non-Metallic Mineral Mining and Quarrying,8,Mining
1991 Q2,B.MINING,10 Exploration and Other Mining Support Services,12.7,Mining
1991 Q2,C.MANU,11Food Product Manufacturing,160.6,Manufacturing
1991 Q2,C.MANU,12Beverage and Tobacco Product Manufacturing,20.6,Manufacturing
1991 Q2,C.MANU,"13Textile, Leather, Clothing and Footwear Manufacturing",102.6,Manufacturing
1991 Q2,C.MANU,14Wood Product Manufacturing,46.2,Manufacturing
1991 Q2,C.MANU,"15Pulp, Paper and Converted Paper Product Manufacturing",26.7,Manufacturing
1991 Q2,C.MANU,16Printing (including the Reproduction of Recorded Media),55.9,Manufacturing
1991 Q2,C.MANU,17Petroleum and Coal Product Manufacturing,9,Manufacturing
1991 Q2,C.MANU,18 Basic Chemical and Chemical Product Manufacturing,39.3,Manufacturing
1991 Q2,C.MANU,19Polymer Product and Rubber Product Manufacturing,50.3,Manufacturing
1991 Q2,C.MANU,20Non-Metallic Mineral Product Manufacturing,54,Manufacturing
1991 Q2,C.MANU,21Primary Metal and Metal Product Manufacturing,75.6,Manufacturing
1991 Q2,C.MANU,22Fabricated Metal Product Manufacturing,111,Manufacturing
1991 Q2,C.MANU,23Transport Equipment Manufacturing,109.3,Manufacturing
1991 Q2,C.MANU,24Machinery and Equipment Manufacturing,123.8,Manufacturing
1991 Q2,C.MANU,25Furniture and Other Manufacturing,63.9,Manufacturing
1991 Q2,D.EGWWS,26Electricity Supply,63.3,"Electricity,Gas"
1991 Q2,D.EGWWS,27Gas Supply,6.2,"Electricity,Gas"
1991 Q2,D.EGWWS,"28Water Supply, Sewerage and Drainage Services",32.1,"Electricity,Gas"
1991 Q2,D.EGWWS,"29Waste Collection, Treatment and Disposal Services",11.5,"Electricity,Gas"
1991 Q2,E.Const,30 Building Construction,155,Construction
1991 Q2,E.Const,31 Heavy and Civil Engineering Construction,58.6,Construction
1991 Q2,E.Const,32 Construction Services,330.9,Construction
1991 Q2,F.Wholesale,"
33 Basic Material Wholesaling",129,Wholesale
1991 Q2,F.Wholesale,34 Machinery and Equipment Wholesaling,97.5,Wholesale
1991 Q2,F.Wholesale,35 Motor Vehicle and Motor Vehicle Parts Wholesaling,27.7,Wholesale
1991 Q2,F.Wholesale,"36 Grocery, Liquor and Tobacco Product Wholesaling",68.7,Wholesale
1991 Q2,F.Wholesale,37 Other Goods Wholesaling,96.9,Wholesale
1991 Q2,F.Wholesale,38 Commission-Based Wholesaling,3.8,Wholesale
1991 Q2,G.MVMVPR,39Motor Vehicle and Motor Vehicle Parts Retailing,12.2,Retail Trade
1991 Q2,G.MVMVPR,40 Fuel Retailing,42.8,Retail Trade
1991 Q2,G.MVMVPR,41 Food Retailing,247,Retail Trade
1991 Q2,G.MVMVPR,42 Other Store-Based Retailing,463.8,Retail Trade
1991 Q2,G.MVMVPR,43 Non-Store Retailing and Retail Commission Based Buying and/or Selling,1.7,Retail Trade
1991 Q2,H.AFS,44 Accommodation,89.7,Accommodation&Food
1991 Q2,H.AFS,45 Food and Beverage Services,375.1,Accommodation&Food
1991 Q2,I.TPW,46 Road Transport,187.8,Transport
1991 Q2,I.TPW,47 Rail Transport,57.2,Transport
1991 Q2,I.TPW,48 Water Transport,8,Transport
1991 Q2,I.TPW,49 Air and Space Transport,36.9,Transport
1991 Q2,I.TPW,50 Other Transport,12.3,Transport
1991 Q2,I.TPW,51 Postal and Courier Pick-up and Delivery Services,70.1,Transport
1991 Q2,I.TPW,52 Transport Support Services,43,Transport
1991 Q2,I.TPW,53 Warehousing and Storage Services,15.1,Transport
1991 Q2,J.IMT,54 Publishing (except Internet and Music Publishing),46.8,Media&telecom
1991 Q2,J.IMT,55 Motion Picture and Sound Recording Activities,20.3,Media&telecom
1991 Q2,J.IMT,56 Broadcasting (except Internet),16,Media&telecom
1991 Q2,J.IMT,57 Internet Publishing and Broadcasting,0,Media&telecom
1991 Q2,J.IMT,58 Telecommunications Services,71.6,Media&telecom
1991 Q2,J.IMT,"59 Internet Service Providers, Web Search Portals and Data Processing Services",8.1,Media&telecom
1991 Q2,J.IMT,60 Library and Other Information Services,7.7,Media&telecom
1991 Q2,K.FIS,62 Finance,224.4,Financial
1991 Q2,K.FIS,63 Insurance and Superannuation Funds,77.2,Financial
1991 Q2,K.FIS,64 Auxiliary Finance and Insurance Services,51.3,Financial
1991 Q2,L.RHRES,66 Rental and Hiring Services (except Real Estate),35.2,Retal&Realestate
1991 Q2,L.RHRES,67 Property Operators and Real Estate Services,72.4,Retal&Realestate
1991 Q2,M.PSTS,"69 Professional, Scientific and Technical Services (Except Computer System)
Design and Related Services)",359.6,Professional&Scientific
1991 Q2,M.PSTS,70 Computer System Design and Related Services,24.6,Professional&Scientific
1991 Q2,N.ASS,72 Administrative Services,91.5,Administrative
1991 Q2,N.ASS,"73 Building Cleaning, Pest Control and Other Support Services",89.2,Administrative
